payment_id,user_id,amount,payment_date,payment_method
1315,423,4.99,11/23/2024,PayPal
1316,670,9.99,1/18/2025,PayPal
1317,300,14.99,11/5/2024,Google Pay
1318,659,14.99,9/14/2023,Credit Card
1319,19,9.99,9/24/2023,Google Pay
1320,239,9.99,2/8/2024,Apple Pay
1321,389,19.99,8/14/2024,Credit Card
1322,707,4.99,10/3/2024,PayPal
1323,868,4.99,2/13/2025,Credit Card
1324,575,19.99,3/19/2024,Apple Pay
1325,644,7.99,3/15/2024,Credit Card
1326,590,9.99,5/6/2023,Google Pay
1327,414,7.99,9/25/2023,Credit Card
1328,517,19.99,4/28/2024,PayPal
1329,77,7.99,11/6/2024,Credit Card
1330,73,19.99,2/13/2025,Apple Pay
1331,482,14.99,12/25/2024,Credit Card
1332,960,7.99,5/11/2024,Apple Pay
1333,920,9.99,4/19/2025,Apple Pay
1334,619,19.99,7/25/2023,PayPal
1335,285,14.99,7/21/2023,Apple Pay
1336,636,7.99,1/26/2025,Google Pay
1337,99,4.99,4/9/2025,PayPal
1338,555,9.99,7/29/2024,Credit Card
1339,832,7.99,7/9/2023,Credit Card
1340,940,19.99,4/29/2024,Apple Pay
1341,110,9.99,11/21/2024,Apple Pay
1342,513,7.99,2/3/2025,Google Pay
1343,634,14.99,3/31/2024,PayPal
1344,217,19.99,3/5/2024,Apple Pay
1345,547,19.99,10/2/2024,Apple Pay
1346,151,7.99,8/7/2024,Google Pay
1347,928,4.99,1/31/2024,Apple Pay
1348,390,14.99,12/1/2024,Google Pay
1349,318,9.99,6/27/2024,PayPal
1350,619,19.99,3/22/2025,PayPal
1351,676,19.99,2/2/2024,Credit Card
1352,729,14.99,5/6/2024,PayPal
1353,416,14.99,8/24/2023,PayPal
1354,606,19.99,6/23/2024,Google Pay
1355,682,9.99,4/3/2024,Apple Pay
1356,934,19.99,10/31/2024,Credit Card
1357,281,14.99,2/1/2024,PayPal
1358,390,14.99,2/12/2024,Apple Pay
1359,940,19.99,1/12/2024,Credit Card
1360,951,7.99,4/11/2025,PayPal
1361,262,4.99,4/16/2024,Google Pay
1362,591,9.99,8/21/2024,Credit Card
1363,223,4.99,4/11/2025,Credit Card
1364,264,4.99,8/9/2024,Apple Pay
1365,854,7.99,4/1/2025,Apple Pay
1366,346,4.99,10/4/2024,Credit Card
1367,676,7.99,6/19/2023,Google Pay
1368,881,7.99,12/19/2024,Google Pay
1369,338,19.99,12/4/2024,Apple Pay
1370,626,7.99,6/2/2023,Apple Pay
1371,307,7.99,2/25/2024,PayPal
1372,903,9.99,7/7/2023,Google Pay
1373,485,14.99,10/29/2023,Apple Pay
1374,445,7.99,3/25/2024,Google Pay
1375,897,19.99,2/7/2024,Google Pay
1376,507,7.99,12/3/2023,Credit Card
1377,392,14.99,6/14/2023,Apple Pay
1378,185,4.99,9/19/2023,PayPal
1379,447,14.99,4/8/2025,PayPal
1380,718,19.99,8/27/2024,Credit Card
1381,967,7.99,1/26/2024,PayPal
1382,272,14.99,6/14/2024,Credit Card
1383,464,9.99,7/11/2023,Apple Pay
1384,669,14.99,10/10/2023,Apple Pay
1385,790,19.99,10/1/2024,PayPal
1386,695,14.99,4/17/2025,Credit Card
1387,301,14.99,10/31/2023,Google Pay
1388,21,7.99,3/2/2025,Credit Card
1389,936,4.99,5/8/2024,PayPal
1390,876,9.99,1/29/2024,PayPal
1391,434,4.99,8/21/2023,Credit Card
1392,624,19.99,10/18/2023,Credit Card
1393,561,4.99,6/22/2023,Apple Pay
1394,460,9.99,7/1/2023,Google Pay
1395,653,9.99,12/28/2023,Google Pay
1396,59,14.99,5/30/2024,Credit Card
1397,567,4.99,9/21/2023,Google Pay
1398,858,7.99,5/9/2023,Google Pay
1399,31,4.99,10/26/2024,Google Pay
1400,250,19.99,2/19/2025,Apple Pay
1401,386,19.99,12/12/2024,PayPal
1402,991,7.99,9/9/2024,Google Pay
1403,599,4.99,4/28/2024,Google Pay
1404,941,7.99,3/3/2025,PayPal
1405,64,9.99,7/20/2023,PayPal
1406,582,14.99,5/4/2024,Google Pay
1407,88,7.99,1/1/2024,PayPal
1408,518,9.99,2/6/2025,Google Pay
1409,908,4.99,10/26/2024,PayPal
1410,833,14.99,10/7/2024,Credit Card
1411,109,19.99,4/15/2024,PayPal
1412,34,7.99,8/10/2023,Credit Card
1413,903,4.99,6/19/2024,Google Pay
1414,717,14.99,4/29/2024,PayPal
1415,40,4.99,7/30/2024,Google Pay
1416,838,19.99,8/1/2023,Credit Card
1417,385,7.99,11/25/2023,Apple Pay
1418,202,9.99,10/10/2024,Apple Pay
1419,18,9.99,9/18/2024,Apple Pay
1420,159,9.99,11/2/2023,PayPal
1421,671,4.99,9/25/2023,Google Pay
1422,801,19.99,2/15/2024,Google Pay
1423,857,14.99,12/25/2023,Credit Card
1424,787,7.99,3/7/2024,Apple Pay
1425,680,19.99,8/12/2023,Credit Card
1426,595,7.99,9/6/2023,PayPal
1427,252,9.99,1/10/2024,Credit Card
1428,918,14.99,5/10/2024,PayPal
1429,983,4.99,6/4/2023,Google Pay
1430,771,19.99,12/27/2023,PayPal
1431,725,7.99,7/1/2024,Google Pay
1432,213,7.99,10/11/2023,Google Pay
1433,167,9.99,1/19/2025,PayPal
1434,885,4.99,4/11/2025,Google Pay
1435,569,19.99,9/23/2024,Google Pay
1436,203,9.99,3/19/2025,Apple Pay
1437,469,14.99,6/17/2024,Credit Card
1438,573,4.99,10/22/2024,Google Pay
1439,70,7.99,3/16/2025,Apple Pay
1440,108,19.99,9/23/2023,Apple Pay
1441,92,7.99,2/27/2025,Credit Card
1442,784,9.99,2/4/2024,Apple Pay
1443,703,9.99,2/16/2024,Apple Pay
1444,446,7.99,11/29/2023,Google Pay
1445,926,14.99,5/24/2023,Google Pay
1446,392,19.99,10/30/2023,Google Pay
1447,238,9.99,7/2/2024,Google Pay
1448,859,14.99,7/19/2024,Apple Pay
1449,649,14.99,11/10/2023,Google Pay
1450,483,14.99,8/28/2023,PayPal
1451,303,19.99,7/27/2024,Credit Card
1452,549,14.99,11/20/2024,Apple Pay
1453,623,4.99,7/9/2023,PayPal
1454,690,7.99,2/3/2025,Credit Card
1455,894,7.99,4/6/2024,PayPal
1456,978,14.99,1/2/2025,Google Pay
1457,466,19.99,2/18/2024,Google Pay
1458,491,7.99,10/17/2024,Credit Card
1459,208,14.99,2/6/2025,Apple Pay
1460,591,19.99,6/7/2023,Credit Card
1461,149,14.99,8/16/2023,Credit Card
1462,568,4.99,5/26/2024,Google Pay
1463,412,7.99,10/4/2024,Google Pay
1464,209,4.99,3/10/2025,PayPal
1465,987,4.99,5/23/2023,Apple Pay
1466,91,7.99,1/17/2025,PayPal
1467,116,14.99,12/12/2023,Google Pay
1468,462,4.99,7/26/2023,PayPal
1469,979,7.99,2/5/2025,Apple Pay
1470,397,14.99,2/22/2024,Credit Card
1471,90,7.99,11/25/2023,Google Pay
1472,861,7.99,7/6/2024,PayPal
1473,925,19.99,1/3/2024,Apple Pay
1474,168,9.99,6/28/2023,PayPal
1475,580,4.99,9/14/2024,Apple Pay
1476,188,14.99,12/16/2023,Credit Card
1477,467,19.99,11/20/2023,Credit Card
1478,108,19.99,9/10/2024,Google Pay
1479,840,7.99,9/5/2023,Credit Card
1480,158,4.99,2/28/2024,Apple Pay
1481,768,7.99,6/19/2023,Google Pay
1482,505,9.99,11/4/2023,Google Pay
1483,165,19.99,4/21/2025,PayPal
1484,148,9.99,4/10/2025,Apple Pay
1485,934,7.99,4/22/2024,Credit Card
1486,989,9.99,8/5/2023,Credit Card
1487,804,7.99,1/7/2024,Google Pay
1488,112,4.99,1/16/2024,Credit Card
1489,231,7.99,9/18/2024,Credit Card
1490,874,19.99,2/10/2024,PayPal
1491,688,19.99,3/28/2024,Google Pay
1492,24,9.99,12/9/2023,Google Pay
1493,73,19.99,12/20/2024,Credit Card
1494,447,7.99,3/22/2024,PayPal
1495,161,19.99,10/25/2024,Credit Card
1496,714,19.99,11/15/2024,Google Pay
1497,20,19.99,6/19/2023,Google Pay
1498,36,7.99,10/28/2023,PayPal
1499,65,7.99,7/27/2023,Credit Card
1500,305,14.99,3/6/2025,Apple Pay
1501,468,19.99,5/16/2023,Apple Pay
1502,71,9.99,7/25/2024,Apple Pay
1503,596,7.99,9/17/2023,Google Pay
1504,275,7.99,12/12/2023,Apple Pay
1505,401,9.99,4/29/2023,Apple Pay
1506,948,4.99,6/25/2023,Google Pay
1507,13,9.99,5/21/2023,Google Pay
1508,965,19.99,6/11/2023,Credit Card
1509,982,4.99,7/19/2024,Google Pay
1510,563,7.99,4/24/2023,Credit Card
1511,560,19.99,6/15/2023,PayPal
1512,692,14.99,1/17/2024,Apple Pay
1513,674,7.99,8/26/2024,Apple Pay
1514,164,14.99,3/8/2024,Apple Pay
1515,239,9.99,8/6/2023,Apple Pay
1516,875,7.99,9/29/2024,PayPal
1517,357,4.99,12/23/2024,Credit Card
1518,86,4.99,6/5/2024,Google Pay
1519,170,9.99,8/9/2023,Apple Pay
1520,888,7.99,2/19/2025,Apple Pay
1521,733,19.99,9/29/2024,PayPal
1522,869,19.99,8/15/2024,Google Pay
1523,369,9.99,2/12/2024,Credit Card
1524,873,4.99,2/2/2025,Google Pay
1525,141,4.99,11/28/2024,Apple Pay
1526,603,9.99,3/5/2025,Apple Pay
1527,462,4.99,5/1/2024,Credit Card
1528,82,4.99,5/18/2024,Credit Card
1529,531,9.99,9/5/2023,Google Pay
1530,773,9.99,4/11/2025,Google Pay
1531,489,7.99,12/5/2024,PayPal
1532,666,9.99,6/1/2024,PayPal
1533,23,19.99,11/17/2023,Apple Pay
1534,136,14.99,12/8/2023,Credit Card
1535,501,14.99,3/7/2025,Apple Pay
1536,430,9.99,10/24/2024,Credit Card
1537,404,14.99,10/20/2024,Google Pay
1538,121,14.99,1/1/2024,Apple Pay
1539,591,14.99,4/11/2025,Credit Card
1540,225,9.99,4/15/2024,Apple Pay
1541,414,14.99,3/29/2024,Google Pay
1542,18,9.99,12/21/2024,Google Pay
1543,734,7.99,4/28/2024,PayPal
1544,638,7.99,12/27/2023,Credit Card
1545,269,19.99,4/15/2024,Credit Card
1546,225,4.99,1/3/2025,PayPal
1547,720,14.99,2/21/2025,PayPal
1548,727,19.99,8/29/2023,Google Pay
1549,157,19.99,1/5/2024,Credit Card
1550,113,7.99,2/7/2024,Apple Pay
1551,264,14.99,2/6/2024,Apple Pay
1552,294,7.99,6/9/2024,Google Pay
1553,269,7.99,9/7/2023,PayPal
1554,205,9.99,8/21/2024,PayPal
1555,374,14.99,7/27/2023,Credit Card
1556,817,7.99,6/2/2024,Apple Pay
1557,340,4.99,5/14/2024,PayPal
1558,788,7.99,3/30/2025,Apple Pay
1559,88,4.99,12/14/2023,PayPal
1560,857,14.99,1/25/2024,Apple Pay
1561,882,4.99,4/15/2024,Google Pay
1562,798,14.99,9/30/2023,Google Pay
1563,923,7.99,2/12/2025,Apple Pay
1564,333,14.99,10/5/2023,Apple Pay
1565,996,9.99,8/2/2024,Apple Pay
1566,873,7.99,1/2/2025,Apple Pay
1567,258,9.99,1/18/2024,Google Pay
1568,38,14.99,8/31/2024,PayPal
1569,464,7.99,2/10/2025,Google Pay
1570,285,19.99,3/7/2025,Apple Pay
1571,88,4.99,1/5/2024,Google Pay
1572,301,14.99,4/20/2024,PayPal
1573,707,9.99,5/2/2024,PayPal
1574,414,9.99,5/12/2023,Credit Card
1575,927,9.99,4/6/2024,Google Pay
1576,870,4.99,11/20/2024,PayPal
1577,921,7.99,2/1/2025,Credit Card
1578,110,4.99,1/18/2024,Apple Pay
1579,999,14.99,5/25/2024,Credit Card
1580,99,4.99,5/7/2023,Credit Card
1581,942,19.99,6/29/2024,Google Pay
1582,400,14.99,1/26/2025,Credit Card
1583,32,7.99,8/10/2024,Apple Pay
1584,599,9.99,8/19/2024,PayPal
1585,420,19.99,8/24/2023,Apple Pay
1586,132,9.99,6/17/2023,Credit Card
1587,140,9.99,7/26/2024,Credit Card
1588,812,4.99,12/18/2023,Credit Card
1589,10,7.99,9/29/2023,Apple Pay
1590,704,14.99,12/15/2024,PayPal
1591,326,19.99,9/6/2023,PayPal
1592,216,4.99,11/6/2023,PayPal
1593,48,4.99,4/18/2025,PayPal
1594,154,14.99,10/26/2024,Credit Card
1595,750,4.99,4/26/2023,Google Pay
1596,788,7.99,4/13/2025,Credit Card
1597,83,14.99,6/9/2023,Apple Pay
1598,186,7.99,6/21/2024,PayPal
1599,616,7.99,6/18/2024,PayPal
1600,600,19.99,10/10/2024,Apple Pay
1601,678,19.99,12/27/2024,Apple Pay
1602,923,4.99,5/14/2023,Apple Pay
1603,839,9.99,6/22/2024,PayPal
1604,397,7.99,10/31/2024,Credit Card
1605,152,4.99,10/27/2024,Google Pay
1606,110,14.99,7/14/2024,Apple Pay
1607,892,4.99,4/13/2025,Credit Card
1608,195,19.99,6/5/2023,Google Pay
1609,911,7.99,11/30/2024,Apple Pay
1610,436,9.99,9/21/2024,Google Pay
1611,764,14.99,4/2/2025,PayPal
1612,346,19.99,6/19/2024,Google Pay
1613,619,7.99,5/25/2023,Google Pay
1614,67,9.99,11/11/2023,Apple Pay
1615,727,7.99,9/16/2023,Google Pay
1616,601,7.99,10/22/2024,Google Pay
1617,89,4.99,8/10/2023,Credit Card
1618,247,7.99,11/12/2024,Google Pay
1619,440,14.99,9/15/2023,PayPal
1620,306,14.99,10/4/2023,PayPal
1621,369,19.99,12/19/2024,PayPal
1622,603,19.99,8/3/2024,PayPal
1623,907,9.99,10/27/2024,PayPal
1624,270,14.99,10/6/2024,Credit Card
1625,993,4.99,7/22/2023,Credit Card
1626,458,9.99,5/12/2023,Google Pay
1627,895,14.99,5/3/2023,Google Pay
1628,727,14.99,4/15/2024,Apple Pay
1629,556,4.99,9/28/2024,Google Pay
1630,888,4.99,12/29/2023,Credit Card
1631,991,4.99,11/2/2024,Apple Pay
1632,854,14.99,12/25/2023,Google Pay
1633,880,14.99,9/11/2023,PayPal
1634,877,7.99,6/4/2023,Google Pay
1635,172,14.99,8/28/2024,Credit Card
1636,980,9.99,7/13/2024,Credit Card
1637,292,9.99,4/21/2025,Google Pay
1638,448,14.99,2/9/2024,Google Pay
1639,360,19.99,8/1/2024,Apple Pay
1640,497,9.99,6/13/2024,Google Pay
1641,484,9.99,4/18/2024,PayPal
1642,894,7.99,9/23/2023,PayPal
1643,179,9.99,4/27/2024,Google Pay
1644,308,9.99,5/2/2023,PayPal
1645,406,9.99,5/7/2023,Credit Card
1646,861,7.99,8/30/2024,PayPal
1647,122,14.99,11/4/2024,Google Pay
1648,472,7.99,6/27/2024,PayPal
1649,59,14.99,2/21/2025,Credit Card
1650,679,9.99,3/6/2025,Google Pay
1651,742,19.99,3/3/2024,Credit Card
1652,895,7.99,6/21/2023,Apple Pay
1653,39,4.99,2/1/2025,Apple Pay
1654,180,9.99,11/21/2023,Credit Card
1655,29,4.99,1/10/2024,Google Pay
1656,916,9.99,12/11/2023,Apple Pay
1657,214,7.99,9/13/2024,Credit Card
1658,32,4.99,1/10/2025,Credit Card
1659,957,14.99,7/16/2024,Credit Card
1660,433,7.99,12/19/2023,Apple Pay
1661,722,9.99,6/7/2024,Apple Pay
1662,933,19.99,1/12/2024,Apple Pay
1663,569,19.99,3/15/2024,Google Pay
1664,654,4.99,5/11/2023,PayPal
1665,370,4.99,7/28/2024,Credit Card
1666,785,19.99,8/15/2024,Credit Card
1667,390,4.99,3/29/2024,Google Pay
1668,630,9.99,6/23/2023,PayPal
1669,776,14.99,1/24/2025,Apple Pay
1670,947,14.99,10/1/2024,Credit Card
1671,555,4.99,11/26/2023,PayPal
1672,223,19.99,12/18/2023,Apple Pay
1673,641,19.99,8/23/2024,Google Pay
1674,609,4.99,12/7/2024,Apple Pay
1675,757,19.99,8/13/2024,PayPal
1676,375,9.99,3/13/2025,Apple Pay
1677,445,7.99,4/11/2025,Credit Card
1678,641,9.99,2/23/2024,Apple Pay
1679,805,9.99,1/28/2025,PayPal
1680,712,7.99,9/3/2023,PayPal
1681,864,14.99,2/8/2024,Google Pay
1682,811,9.99,10/21/2024,Apple Pay
1683,581,7.99,10/20/2023,Google Pay
1684,675,9.99,1/2/2024,Google Pay
1685,552,4.99,9/16/2023,Google Pay
1686,130,14.99,7/26/2024,PayPal
1687,278,14.99,7/5/2023,Apple Pay
1688,530,7.99,3/18/2025,Google Pay
1689,687,9.99,12/22/2023,Google Pay
1690,229,19.99,10/14/2024,Google Pay
1691,251,7.99,9/5/2023,Google Pay
1692,628,19.99,6/25/2023,PayPal
1693,467,14.99,5/15/2024,PayPal
1694,113,14.99,1/12/2025,Credit Card
1695,820,4.99,8/30/2024,Apple Pay
1696,456,14.99,3/28/2024,Credit Card
1697,560,19.99,3/6/2025,Credit Card
1698,711,7.99,7/13/2023,Apple Pay
1699,96,4.99,9/16/2024,Credit Card
1700,806,9.99,2/8/2025,Credit Card
1701,683,19.99,2/27/2025,PayPal
1702,634,7.99,11/19/2023,Apple Pay
1703,793,14.99,1/15/2024,Google Pay
1704,182,19.99,12/11/2023,Google Pay
1705,775,7.99,1/27/2024,Apple Pay
1706,389,19.99,2/3/2025,PayPal
1707,519,9.99,1/3/2024,Credit Card
1708,233,14.99,6/21/2024,PayPal
1709,535,14.99,12/15/2023,Apple Pay
1710,407,14.99,12/1/2023,Apple Pay
1711,547,4.99,9/4/2024,PayPal
1712,12,19.99,2/27/2025,Credit Card
1713,224,19.99,5/18/2024,PayPal
1714,927,19.99,5/14/2023,PayPal
1715,260,9.99,3/10/2024,Apple Pay
1716,167,4.99,12/6/2023,PayPal
1717,544,14.99,3/14/2024,Apple Pay
1718,32,7.99,1/30/2025,PayPal
1719,803,4.99,1/27/2025,PayPal
1720,650,7.99,10/23/2023,PayPal
1721,387,14.99,8/15/2023,PayPal
1722,410,9.99,4/14/2024,Google Pay
1723,170,7.99,12/2/2023,Apple Pay
1724,487,14.99,9/17/2023,Apple Pay
1725,408,7.99,10/25/2024,PayPal
1726,313,7.99,9/12/2023,PayPal
1727,268,19.99,4/13/2024,PayPal
1728,769,7.99,1/20/2024,Credit Card
1729,34,7.99,2/9/2024,Google Pay
1730,822,4.99,11/14/2024,Google Pay
1731,256,4.99,4/4/2025,Google Pay
1732,789,7.99,11/1/2024,PayPal
1733,887,19.99,8/27/2023,Apple Pay
1734,459,19.99,7/14/2023,Apple Pay
1735,848,7.99,3/3/2025,PayPal
1736,562,19.99,3/26/2025,Google Pay
1737,403,7.99,1/2/2025,Credit Card
1738,919,7.99,2/25/2024,Apple Pay
1739,168,9.99,8/30/2024,Credit Card
1740,559,14.99,8/12/2023,Apple Pay
1741,905,14.99,6/10/2023,Google Pay
1742,842,9.99,8/18/2023,Google Pay
1743,561,14.99,3/27/2025,PayPal
1744,384,14.99,2/8/2025,Google Pay
1745,649,14.99,7/6/2024,Apple Pay
1746,778,4.99,5/15/2024,Google Pay
1747,802,9.99,12/3/2024,Google Pay
1748,233,19.99,6/19/2023,Google Pay
1749,594,4.99,3/17/2025,Google Pay
1750,546,14.99,5/7/2024,Credit Card
1751,201,14.99,1/30/2025,Apple Pay
1752,618,4.99,2/13/2025,PayPal
1753,625,9.99,2/4/2024,Google Pay
1754,131,7.99,4/10/2025,Google Pay
1755,320,9.99,8/13/2024,PayPal
1756,217,19.99,5/20/2024,Credit Card
1757,447,4.99,5/24/2023,Credit Card
1758,630,19.99,10/7/2023,Apple Pay
1759,429,14.99,9/25/2023,PayPal
1760,474,14.99,9/30/2024,PayPal
1761,808,9.99,6/28/2023,Google Pay
1762,963,4.99,7/9/2023,Apple Pay
1763,621,4.99,12/21/2024,Apple Pay
1764,921,9.99,9/2/2024,Credit Card
1765,328,14.99,8/13/2023,PayPal
1766,324,9.99,5/31/2024,PayPal
1767,415,7.99,7/20/2024,Google Pay
1768,290,14.99,5/6/2023,Apple Pay
1769,423,4.99,2/13/2024,Apple Pay
1770,521,7.99,5/11/2023,PayPal
1771,388,7.99,3/15/2024,PayPal
1772,770,14.99,2/8/2025,Credit Card
1773,541,4.99,1/8/2025,Google Pay
1774,293,14.99,6/29/2024,Google Pay
1775,435,4.99,2/24/2025,PayPal
1776,460,14.99,12/9/2023,Credit Card
1777,346,9.99,10/10/2024,PayPal
1778,118,19.99,6/3/2023,Google Pay
1779,652,9.99,10/13/2023,Google Pay
1780,147,9.99,1/25/2025,Credit Card
1781,396,4.99,8/29/2024,Credit Card
1782,516,9.99,1/12/2024,PayPal
1783,76,19.99,8/9/2024,PayPal
1784,152,14.99,9/29/2023,PayPal
1785,34,19.99,2/27/2024,Apple Pay
1786,622,19.99,3/3/2025,Credit Card
1787,29,19.99,10/9/2024,Credit Card
1788,210,7.99,11/17/2024,Apple Pay
1789,470,4.99,1/10/2024,Credit Card
1790,164,7.99,4/14/2025,Google Pay
1791,549,19.99,2/14/2024,Apple Pay
1792,993,9.99,10/19/2024,Apple Pay
1793,917,19.99,7/25/2024,PayPal
1794,181,14.99,9/20/2023,Apple Pay
1795,702,9.99,2/28/2024,PayPal
1796,705,14.99,10/2/2024,Google Pay
1797,892,9.99,8/13/2024,Google Pay
1798,781,4.99,1/29/2024,PayPal
1799,961,14.99,10/2/2023,Google Pay
1800,268,4.99,7/14/2024,Google Pay
1801,736,19.99,3/6/2024,PayPal
1802,459,19.99,6/5/2024,Apple Pay
1803,227,7.99,4/3/2024,Credit Card
1804,140,7.99,1/12/2024,Google Pay
1805,620,14.99,11/23/2024,Apple Pay
1806,106,19.99,8/19/2024,PayPal
1807,96,14.99,2/21/2024,PayPal
1808,812,14.99,5/20/2023,PayPal
1809,630,4.99,8/18/2024,PayPal
1810,844,7.99,3/8/2025,PayPal
1811,769,7.99,5/7/2023,PayPal
1812,367,9.99,3/25/2025,PayPal
1813,769,7.99,9/16/2024,Google Pay
1814,6,19.99,11/16/2023,Credit Card
1815,869,7.99,2/28/2024,PayPal
1816,279,4.99,3/25/2025,Apple Pay
1817,861,14.99,6/26/2023,Apple Pay
1818,820,14.99,3/29/2025,PayPal
1819,185,7.99,12/19/2024,Apple Pay
1820,730,14.99,8/15/2024,Google Pay
1821,688,19.99,11/15/2023,Apple Pay
1822,335,9.99,12/10/2023,Google Pay
1823,460,19.99,2/10/2025,PayPal
1824,211,19.99,3/21/2025,Google Pay
1825,450,14.99,2/23/2025,Credit Card
1826,863,19.99,1/4/2025,Credit Card
1827,409,19.99,9/18/2023,Credit Card
1828,144,19.99,9/13/2024,Google Pay
1829,278,14.99,12/13/2023,Google Pay
1830,299,7.99,6/10/2024,PayPal
1831,952,19.99,5/16/2023,Google Pay
1832,131,14.99,12/27/2023,Apple Pay
1833,771,4.99,11/12/2024,PayPal
1834,367,4.99,12/13/2024,Google Pay
1835,439,14.99,5/5/2024,PayPal
1836,467,14.99,11/24/2024,Apple Pay
1837,971,19.99,11/17/2024,Google Pay
1838,304,7.99,3/27/2024,Credit Card
1839,864,19.99,11/20/2023,Credit Card
1840,116,14.99,12/29/2024,Apple Pay
1841,583,14.99,11/18/2023,Apple Pay
1842,517,14.99,6/24/2023,PayPal
1843,325,14.99,8/19/2023,Apple Pay
1844,308,9.99,3/25/2024,Credit Card
1845,864,7.99,1/9/2025,PayPal
1846,633,7.99,3/28/2024,Google Pay
1847,588,4.99,7/19/2024,Google Pay
1848,88,19.99,4/25/2024,PayPal
1849,66,4.99,10/18/2024,PayPal
1850,24,19.99,5/3/2023,Apple Pay
1851,460,7.99,9/26/2023,Google Pay
1852,872,19.99,3/17/2024,PayPal
1853,846,19.99,2/12/2025,Apple Pay
1854,898,7.99,9/24/2024,Apple Pay
1855,706,7.99,6/19/2023,Google Pay
1856,224,7.99,5/6/2024,Credit Card
1857,827,14.99,12/22/2023,Apple Pay
1858,481,7.99,9/4/2024,Credit Card
1859,477,19.99,8/4/2023,Google Pay
1860,635,9.99,3/26/2025,Google Pay
1861,139,19.99,9/3/2023,Credit Card
1862,257,19.99,9/30/2024,PayPal
1863,677,4.99,7/9/2024,Google Pay
1864,304,7.99,12/5/2023,PayPal
1865,544,7.99,8/1/2024,Apple Pay
1866,900,7.99,1/29/2024,Credit Card
1867,693,7.99,11/4/2024,Credit Card
1868,252,9.99,4/4/2025,Google Pay
1869,411,7.99,6/19/2024,Google Pay
1870,539,4.99,3/1/2025,Credit Card
1871,508,4.99,6/15/2024,Google Pay
1872,442,9.99,9/17/2024,Google Pay
1873,312,9.99,10/23/2024,Apple Pay
1874,367,19.99,7/27/2024,Apple Pay
1875,872,19.99,9/13/2024,Credit Card
1876,88,14.99,8/7/2024,Google Pay
1877,306,4.99,11/1/2023,Google Pay
1878,89,9.99,4/10/2025,Google Pay
1879,444,19.99,3/16/2025,Apple Pay
1880,522,4.99,6/2/2024,Apple Pay
1881,259,9.99,6/17/2023,Google Pay
1882,751,7.99,1/15/2025,Google Pay
1883,921,7.99,8/18/2024,PayPal
1884,686,9.99,11/2/2024,Credit Card
1885,428,19.99,1/17/2024,PayPal
1886,380,19.99,12/12/2023,Google Pay
1887,117,7.99,6/9/2023,PayPal
1888,476,19.99,1/8/2024,Google Pay
1889,408,14.99,10/11/2024,Apple Pay
1890,17,14.99,4/8/2025,Google Pay
1891,934,14.99,11/1/2024,PayPal
1892,372,14.99,9/20/2023,Google Pay
1893,14,19.99,4/25/2024,Apple Pay
1894,908,9.99,3/20/2025,Google Pay
1895,829,14.99,6/21/2023,Google Pay
1896,302,9.99,4/4/2024,Apple Pay
1897,105,9.99,2/28/2025,Credit Card
1898,705,14.99,4/19/2024,Credit Card
1899,435,4.99,8/22/2023,Credit Card
1900,234,14.99,12/27/2024,PayPal
1901,61,14.99,8/28/2024,Apple Pay
1902,921,4.99,8/22/2023,Apple Pay
1903,730,19.99,2/19/2025,Apple Pay
1904,87,14.99,10/5/2024,Apple Pay
1905,453,4.99,12/28/2024,Credit Card
1906,881,14.99,4/8/2025,Apple Pay
1907,127,19.99,10/11/2023,PayPal
1908,954,19.99,3/13/2024,Apple Pay
1909,966,7.99,8/12/2024,PayPal
1910,565,7.99,1/28/2025,Apple Pay
1911,512,7.99,1/22/2025,Credit Card
1912,569,9.99,11/22/2023,Credit Card
1913,744,19.99,4/22/2024,Apple Pay
1914,199,7.99,8/15/2024,Credit Card
1915,532,9.99,2/18/2024,Google Pay
1916,422,14.99,9/19/2023,PayPal
1917,817,14.99,6/13/2024,PayPal
1918,573,7.99,2/18/2024,Apple Pay
1919,478,9.99,12/14/2023,Google Pay
1920,862,19.99,3/16/2024,PayPal
1921,524,19.99,1/5/2025,Google Pay
1922,628,7.99,11/9/2023,Google Pay
1923,14,19.99,4/26/2024,Google Pay
1924,548,7.99,11/14/2023,Apple Pay
1925,860,19.99,4/17/2024,Google Pay
1926,115,4.99,4/4/2024,PayPal
1927,260,4.99,11/29/2023,PayPal
1928,247,19.99,2/19/2024,PayPal
1929,108,9.99,11/15/2024,Credit Card
1930,444,4.99,2/24/2025,PayPal
1931,693,14.99,12/6/2023,PayPal
1932,534,19.99,12/7/2024,PayPal
1933,179,9.99,3/3/2024,Apple Pay
1934,218,9.99,7/8/2024,Apple Pay
1935,454,9.99,4/4/2025,PayPal
1936,238,19.99,10/6/2024,PayPal
1937,907,9.99,12/13/2024,Google Pay
1938,617,7.99,10/20/2023,Credit Card
1939,143,4.99,10/1/2023,Google Pay
1940,729,14.99,11/4/2024,Google Pay
1941,50,4.99,5/13/2023,Apple Pay
1942,979,14.99,5/31/2024,Credit Card
1943,787,7.99,10/2/2023,Credit Card
1944,215,4.99,11/1/2024,Apple Pay
1945,968,7.99,6/23/2024,Google Pay
1946,754,7.99,3/8/2024,Apple Pay
1947,133,19.99,11/19/2024,Google Pay
1948,205,4.99,2/2/2025,Google Pay
1949,796,4.99,5/19/2023,Credit Card
